2102	3000000,3020000,3020100,4010000,4010400,6001100
2104	3000000,3020000,3020100,4010000,4010400,6001100
2105	3000000,3010000,3010100,4010000,4010200,6000700
2106	3000000,3010000,3010100,4010000,4010200,6000700
2107	3000000,3010000,3010100,4010000,4010200,6000700
2109	3000000,3010000,3010100,4010000,4010200,6000700
2110	3000000,3020000,3020100,4010000,4010400,6000700
2112	3000000,3020000,3020100,4010000,4010400,6000700
2113	3000000,3020000,3020100,4010000,4010400,6000700
2115	3000000,3020000,3020100,4010000,4010400,6000700
2117	3000000,3020000,3020100,4010000,4010400,6000700
2119	3000000,3010000,3010100,4010000,4010200,6000700
2120	3000000,3010000,3010100,4010000,4010200,6000700
2121	3000000,3010000,3010100,4010000,4010200,6000700
2122	3000000,3010000,3010100,4010000,4010200,6000700
2124	3000000,3010000,3010100,4010000,4010200,6000700
2125	3000000,3020000,3020200,4010000,4010400,6001100
2127	3000000,3010000,3010100,4010000,4010200,6000700
2128	3000000,3010000,3010100,4010000,4010200,6000700
2130	3000000,3010000,3010100,4010000,4010200,6000700
2131	3000000,3020000,3020200,4010000,4010400,6001100
2133	3000000,3010000,3010100,4010000,4010200,6000700
2134	3000000,3020000,3020200,4010000,4010400,6001100
2135	3000000,3010000,3010100,4010000,4010200,6000700
2136	3000000,3020000,3020200,4010000,4010400,6001100
2138	3000000,3020000,3020200,4010000,4010400,6001100
2140	3000000,3020000,3020100,4010000,4010400,6001100
2141	3000000,3020000,3020100,4010000,4010400,6001100
2142	3000000,3020000,3020100,4010000,4010400,6001100
2143	3000000,3020000,3020200,4010000,4010400,6001100
2144	3000000,3020000,3020100,4010000,4010400,6001100
2145	3000000,3010000,3010100,4010000,4010200,6000700
2146	3000000,3010000,3010100,4010000,4010200,6000700
2147	3000000,3010000,3010100,4010000,4010200,6000700
2148	3000000,3010000,3010100,4010000,4010200,6000700
2152	3000000,3020000,3020200,4010000,4010400,6001100
2154	3000000,3020000,3020200,4010000,4010400,6001100
2155	3000000,3010000,3010100,4010000,4010200,6000700
2156	3000000,3020000,3020200,4010000,4010400,6001100
2157	3000000,3010000,3010100,4010000,4010200,6000700
2158	3000000,3020000,3020200,4010000,4010400,6001100
2159	3000000,3010000,3010100,4010000,4010200,6000700
2160	3000000,3010000,3010100,4010000,4010200,6000700
2161	3000000,3010000,3010100,4010000,4010200,6000700
2162	3000000,3010000,3010100,4010000,4010200,6000700
2163	3000000,3020000,3020200,4010000,4010400,6001100
2165	3000000,3020000,3020200,4010000,4010400,6001100
2166	3000000,3020000,3020200,4010000,4010400,6001100
2167	3000000,3020000,3020200,4010000,4010400,6001100
2168	3000000,3020000,3020200,4010000,4010400,6001100
2169	3000000,3010000,3010100,4010000,4010200,6000700
2170	3000000,3020000,3020200,4010000,4010400,6001100
2171	3000000,3010000,3010100,4010000,4010200,6000700
2172	3000000,3010000,3010100,4010000,4010200,6000700
2173	3000000,3010000,3010100,4010000,4010200,6000700
2174	3000000,3010000,3010100,4010000,4010200,6000700
2176	3000000,3010000,3010100,4010000,4010200,6000700
2177	3000000,3020000,3020100,4010000,4010400,6001100
2178	3000000,3010000,3010100,4010000,4010200,6000700
2179	3000000,3010000,3010100,4010000,4010200,6000700
2180	3000000,3010000,3010100,4010000,4010200,6000700
2181	3000000,3010000,3010100,4010000,4010200,6000700
2182	3000000,3020000,3020200,4010000,4010400,6001100
2183	3000000,3020000,3020200,4010000,4010400,6001100
2185	3000000,3020000,3020200,4010000,4010400,6001100
2187	3000000,3010000,3010400,4010000,4010200,6000500
2188	3000000,3010000,3010400,4010000,4010200,6000500
2189	3000000,3010000,3010400,4010000,4010200,6000500
2190	3000000,3010000,3010400,4010000,4010200,6000500
2191	3000000,3010000,3010400,4010000,4010200,6000500
2192	3000000,3010000,3010400,4010000,4010200,6000500
2193	3000000,3010000,3010400,4010000,4010200,6000500
2194	3000000,3010000,3010400,4010000,4010200,6000500
2195	3000000,3010000,3010400,4010000,4010200,6000500
2196	3000000,3010000,3010400,4010000,4010200,6000500
2197	3000000,3010000,3010400,4010000,4010200,6000500
2198	3000000,3010000,3010400,4010000,4010200,6000500
2199	3000000,3010000,3010400,4010000,4010200,6000500
2200	3000000,3010000,3010400,4010000,4010200,6000500
2201	3000000,3010000,3010400,4010000,4010200,6001300
2202	3000000,3010000,3010400,4010000,4010200,6001300
2203	3000000,3010000,3010400,4010000,4010200,6001300
2204	3000000,3010000,3010400,4010000,4010200,6001300
2205	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2206	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2207	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2208	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2209	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2210	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2211	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2212	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2213	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2214	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2215	3000000,3010000,3010500,4010000,4010200,6000700,6000701
2216	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2217	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2218	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2219	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2220	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2221	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2222	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2223	3000000,3010000,3010500,4010000,4010200,6000700,6000702
2224	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2225	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2226	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2227	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2228	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2229	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2230	3000000,3010000,3010500,4010000,4010200,6000700,6000703
2231	3000000,3010000,3010500,4010000,4010200,6000700,6000704
2232	3000000,3010000,3010500,4010000,4010200,6000700,6000704
2233	3000000,3010000,3010500,4010000,4010200,6000700,6000704
2234	3000000,3010000,3010500,4010000,4010200,6000700,6000704
2235	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2236	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2237	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2238	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2239	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2240	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2241	3000000,3010000,3010500,4010000,4010200,6000700,6000705
2242	3010000,3010500,4010000,4010200,6001600
2243	3010000,3010500,4010000,4010200,6001600
2244	3010000,3010500,4010000,4010200,6001600
2245	3010000,3010500,4010000,4010200,6001600
2246	3010000,3010500,4010000,4010200,6001600
2247	3010000,3010500,4010000,4010200,6001600
2248	3010000,3010500,4010000,4010200,6001600
2249	3010000,3010500,4010000,4010200,6001600
2250	3010000,3010500,4010000,4010200,6001600
2251	3010000,3010500,4010000,4010200,6001600
2252	3010000,3010500,4010000,4010200,6001600
2253	3010000,3010500,4010000,4010200,6001600
2254	3010000,3010500,4010000,4010200,6001600
2255	3010000,3010500,4010000,4010200,6001600
2256	3010000,3010500,4010000,4010200,6001600
2257	3010000,3010500,4010000,4010200,6001600
2258	3010000,3010500,4010000,4010200,6001600
2259	3010000,3010500,4010000,4010200,6001600
2260	3010000,3010500,4010000,4010200,6001600
2261	3010000,3010500,4010000,4010200,6001600
2262	3010000,3010500,4010000,4010200,6001600
2263	3010000,3010500,4010000,4010200,6001600
2264	3010000,3010500,4010000,4010200,6001600
2265	3010000,3010500,4010000,4010200,6001600
2266	3010000,3010500,4010000,4010200,6001600
2267	3010000,3010500,4010000,4010200,6001600
2268	3010000,3010500,4010000,4010200,6001600
2269	3010000,3010500,4010000,4010200,6001600
2270	3010000,3010500,4010000,4010200,6001600
2271	3010000,3010500,4010000,4010200,6001600
2272	3010000,3010500,4010000,4010200,6001600
2273	3010000,3010500,4010000,4010200,6001600
2274	3010000,3010500,4010000,4010200,6001600
2275	3010000,3010500,4010000,4010200,6001600
2276	3010000,3010500,4010000,4010200,6001600
2277	3010000,3010500,4010000,4010200,6001600
2278	3010000,3010500,4010000,4010200,6001600
2279	3010000,3010500,4010000,4010200,6001600
2280	3010000,3010500,4010000,4010200,6001600
2281	3010000,3010500,4010000,4010200,6001600
2282	3010000,3010500,4010000,4010200,6001600
2283	3010000,3010500,4010000,4010200,6001600
2284	3010000,3010500,4010000,4010200,6001600
2285	3010000,3010500,4010000,4010200,6001600
2286	3010000,3010500,4010000,4010200,6001600
2287	3000000,3010000,3010800,4010000,4010200,6001700
2288	3000000,3010000,3010800,4010000,4010200,6001700
2289	3000000,3010000,3010800,4010000,4010200,6001700
2290	3000000,3010000,3010800,4010000,4010200,6001700
2291	3000000,3010000,3010800,4010000,4010200,6001700
2292	3000000,3010000,3010800,4010000,4010200,6001700
2293	3000000,3010000,3010800,4010000,4010200,6001700
2294	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2295	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2296	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2297	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2298	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2299	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2300	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2301	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2302	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2303	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2304	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2305	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2306	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2307	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2308	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2309	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2310	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2311	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2312	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2313	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2314	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2315	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2316	3000000,3010100,3010800,4010000,4010200,6000700
2317	3000000,3010100,3010800,4010000,4010200,6000700
2318	3000000,3010100,3010800,4010000,4010200,6000700
2319	3000000,3010100,3010800,4010000,4010200,6000700
2320	3000000,3010100,3010800,4010000,4010200,6000700
2321	3000000,3010100,3010800,4010000,4010200,6000700
2322	3000000,3010100,3010800,4010000,4010200,6000700
2323	3000000,3010100,3010800,4010000,4010200,6000700
2324	3000000,3010100,3010800,4010000,4010200,6000700
2325	3000000,3010100,3010800,4010000,4010200,6000700
2326	3000000,3010100,3010800,4010000,4010200,6000700
2327	3000000,3010100,3010800,4010000,4010200,6000700
2328	3000000,3010100,3010800,4010000,4010200,6000700
2329	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2330	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2331	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2332	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2333	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2334	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2335	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2336	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2337	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2338	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2339	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2340	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2341	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2342	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2343	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2344	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2345	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2346	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2347	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2348	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2349	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2350	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2351	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2352	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2353	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2354	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2355	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2356	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2357	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2358	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2359	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2360	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2361	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2362	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2363	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2364	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2365	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2366	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2367	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2368	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2369	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2370	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2371	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2372	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2373	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2374	3000000,3010000,3010100,3030000,3030100,4010000,4010200,6000700
2375	3000000,3010000,3010400,4010000,4010200,6001800
2376	3000000,3010000,3010400,4010000,4010200,6001800
2377	3000000,3010000,3010400,4010000,4010200,6001800
2378	3000000,3010000,3010400,4010000,4010200,6001800
2379	3000000,3010000,3010400,4010000,4010200,6001800
